name,userID,artistID,weight
Kelly Clarkson,249,291,198
Kelly Clarkson,267,291,265
Kelly Clarkson,278,291,405
Kelly Clarkson,286,291,354
Kelly Clarkson,291,291,870
Kelly Clarkson,326,291,113
Kelly Clarkson,329,291,2086
Kelly Clarkson,339,291,1208
Kelly Clarkson,361,291,501
Kelly Clarkson,380,291,608
Kelly Clarkson,399,291,1203
Kelly Clarkson,403,291,114
Kelly Clarkson,417,291,211
Kelly Clarkson,430,291,227
Kelly Clarkson,479,291,1421
Kelly Clarkson,486,291,17
Kelly Clarkson,494,291,863
Kelly Clarkson,495,291,103
Kelly Clarkson,498,291,2311
Kelly Clarkson,538,291,98
Kelly Clarkson,545,291,299
Kelly Clarkson,584,291,4820
Kelly Clarkson,620,291,302
Kelly Clarkson,667,291,173
Kelly Clarkson,680,291,1038
Kelly Clarkson,700,291,726
Kelly Clarkson,732,291,1092
Kelly Clarkson,781,291,182
Kelly Clarkson,804,291,509
Kelly Clarkson,861,291,804
Kelly Clarkson,942,291,1
Kelly Clarkson,965,291,452
Kelly Clarkson,985,291,984
Kelly Clarkson,987,291,135
Kelly Clarkson,1002,291,99
Kelly Clarkson,1017,291,733
Kelly Clarkson,1033,291,800
Kelly Clarkson,1042,291,111
Kelly Clarkson,1072,291,855
Kelly Clarkson,1106,291,5417
Kelly Clarkson,1109,291,354
Kelly Clarkson,1186,291,732
Kelly Clarkson,1197,291,271
Kelly Clarkson,1272,291,1863
Kelly Clarkson,1283,291,2057
Kelly Clarkson,1294,291,384
Kelly Clarkson,1298,291,415
Kelly Clarkson,1305,291,164
Kelly Clarkson,1337,291,562
Kelly Clarkson,1348,291,709
Kelly Clarkson,1356,291,181
Kelly Clarkson,1368,291,123
Kelly Clarkson,1413,291,169
Kelly Clarkson,1423,291,157
Kelly Clarkson,1429,291,1627
Kelly Clarkson,1434,291,198
Kelly Clarkson,1458,291,21
Kelly Clarkson,1509,291,213
Kelly Clarkson,1511,291,254
Kelly Clarkson,1517,291,2902
Kelly Clarkson,1521,291,709
Kelly Clarkson,1564,291,232
Kelly Clarkson,1572,291,775
Kelly Clarkson,1661,291,270
Kelly Clarkson,1699,291,79
Kelly Clarkson,1717,291,915
Kelly Clarkson,1757,291,130
Kelly Clarkson,1766,291,391
Kelly Clarkson,1771,291,134
Kelly Clarkson,1776,291,104
Kelly Clarkson,1813,291,455
Kelly Clarkson,1820,291,189
Kelly Clarkson,1899,291,1066
Kelly Clarkson,2018,291,383
Kelly Clarkson,2022,291,161
Kelly Clarkson,2071,291,86
Kelly Clarkson,2072,291,4018
Kelly Clarkson,2087,291,203
Christina Aguilera,7,292,4201
Christina Aguilera,8,292,783
Christina Aguilera,11,292,555
Christina Aguilera,29,292,34
Christina Aguilera,45,292,515
Christina Aguilera,58,292,1000
Christina Aguilera,68,292,105
Christina Aguilera,98,292,281
Christina Aguilera,120,292,249
Christina Aguilera,130,292,402
Christina Aguilera,135,292,856
Christina Aguilera,143,292,926
Christina Aguilera,145,292,761
Christina Aguilera,146,292,221
Christina Aguilera,179,292,1095
Christina Aguilera,209,292,46
Christina Aguilera,230,292,1581
Christina Aguilera,231,292,181
Christina Aguilera,233,292,5531
Christina Aguilera,248,292,1141
Christina Aguilera,252,292,492
Christina Aguilera,253,292,701
Christina Aguilera,301,292,241
Christina Aguilera,302,292,7945
Christina Aguilera,305,292,352
Christina Aguilera,329,292,2486
Christina Aguilera,335,292,4816
Christina Aguilera,350,292,1904
Christina Aguilera,353,292,4
Christina Aguilera,355,292,144
Christina Aguilera,385,292,1432
Christina Aguilera,392,292,208
Christina Aguilera,403,292,167
Christina Aguilera,405,292,1215
Christina Aguilera,409,292,747
Christina Aguilera,417,292,986
Christina Aguilera,425,292,578
Christina Aguilera,495,292,682
Christina Aguilera,503,292,852
Christina Aguilera,514,292,176133
Christina Aguilera,518,292,1666
Christina Aguilera,531,292,1067
Christina Aguilera,535,292,739
Christina Aguilera,537,292,303
Christina Aguilera,555,292,91
Christina Aguilera,562,292,411
Christina Aguilera,571,292,455
Christina Aguilera,589,292,285
Christina Aguilera,609,292,724
Christina Aguilera,617,292,532
Christina Aguilera,621,292,6777
Christina Aguilera,638,292,641
Christina Aguilera,646,292,161
Christina Aguilera,667,292,223
Christina Aguilera,679,292,378
Christina Aguilera,689,292,75
Christina Aguilera,690,292,3199
Christina Aguilera,701,292,101
Christina Aguilera,705,292,1117
Christina Aguilera,722,292,1601
Christina Aguilera,749,292,16904
Christina Aguilera,770,292,297
Christina Aguilera,778,292,5213
Christina Aguilera,781,292,1222
Christina Aguilera,785,292,103
Christina Aguilera,789,292,373
Christina Aguilera,790,292,572
Christina Aguilera,793,292,1806
Christina Aguilera,797,292,52
Christina Aguilera,804,292,671
Christina Aguilera,808,292,368
Christina Aguilera,816,292,14
Christina Aguilera,835,292,59
Christina Aguilera,836,292,3625
Christina Aguilera,852,292,1327
Christina Aguilera,853,292,282
Christina Aguilera,861,292,1469
Christina Aguilera,875,292,1142
Christina Aguilera,878,292,37
Christina Aguilera,882,292,74
Christina Aguilera,885,292,875
Christina Aguilera,909,292,53
Christina Aguilera,910,292,8667
Christina Aguilera,911,292,1221
Christina Aguilera,966,292,1290
Christina Aguilera,1001,292,4047
Christina Aguilera,1023,292,5001
Christina Aguilera,1027,292,720
Christina Aguilera,1033,292,10413
Christina Aguilera,1034,292,1668
Christina Aguilera,1053,292,350
Christina Aguilera,1109,292,1403
Christina Aguilera,1136,292,258
Christina Aguilera,1137,292,203
Christina Aguilera,1178,292,663
Christina Aguilera,1184,292,360
Christina Aguilera,1186,292,664
Christina Aguilera,1188,292,1010
Christina Aguilera,1197,292,2892
Christina Aguilera,1222,292,830
Christina Aguilera,1234,292,219
Christina Aguilera,1247,292,7692
Christina Aguilera,1272,292,2355
Christina Aguilera,1298,292,311
Christina Aguilera,1299,292,894
Christina Aguilera,1304,292,154
Christina Aguilera,1305,292,1820
Christina Aguilera,1356,292,1060
Christina Aguilera,1365,292,1603
Christina Aguilera,1429,292,3354
Christina Aguilera,1455,292,694
Christina Aguilera,1466,292,394
Christina Aguilera,1489,292,11152
Christina Aguilera,1492,292,40
Christina Aguilera,1532,292,1885
Christina Aguilera,1533,292,2153
Christina Aguilera,1544,292,316
Christina Aguilera,1555,292,782
Christina Aguilera,1562,292,66
Christina Aguilera,1568,292,642
Christina Aguilera,1593,292,12320
Christina Aguilera,1600,292,3325
Christina Aguilera,1607,292,1008
Christina Aguilera,1616,292,2527
Christina Aguilera,1628,292,3097
Christina Aguilera,1646,292,526
Christina Aguilera,1659,292,1219
Christina Aguilera,1663,292,566
Christina Aguilera,1666,292,2386
Christina Aguilera,1678,292,382
Christina Aguilera,1687,292,3572
Christina Aguilera,1690,292,416
Christina Aguilera,1693,292,6
Christina Aguilera,1726,292,1396
Christina Aguilera,1742,292,2595
Christina Aguilera,1753,292,472
Christina Aguilera,1762,292,252
Christina Aguilera,1788,292,268
Christina Aguilera,1799,292,406
Christina Aguilera,1813,292,6574
Christina Aguilera,1819,292,23
Christina Aguilera,1821,292,1535
Christina Aguilera,1828,292,1122
Christina Aguilera,1833,292,373
Christina Aguilera,1835,292,130
Christina Aguilera,1851,292,62
Christina Aguilera,1873,292,143
Christina Aguilera,1895,292,1460
Christina Aguilera,1899,292,381
Christina Aguilera,1908,292,4739
Christina Aguilera,1946,292,1844
Christina Aguilera,1957,292,325
Christina Aguilera,1959,292,721
Christina Aguilera,1979,292,589
Christina Aguilera,2023,292,1121
Christina Aguilera,2031,292,5779
Christina Aguilera,2037,292,411
Christina Aguilera,2059,292,47630
Christina Aguilera,2071,292,2441
Christina Aguilera,2087,292,1949
Ashlee Simpson,72,293,1
Ashlee Simpson,120,293,73
Ashlee Simpson,130,293,722
Ashlee Simpson,147,293,2126
Ashlee Simpson,152,293,224
Ashlee Simpson,162,293,538
Ashlee Simpson,232,293,325
Ashlee Simpson,271,293,824
Ashlee Simpson,318,293,1795
Ashlee Simpson,352,293,166
Ashlee Simpson,361,293,102
Ashlee Simpson,414,293,286
Ashlee Simpson,514,293,1482
Ashlee Simpson,538,293,93
Ashlee Simpson,778,293,1678
Ashlee Simpson,804,293,457
Ashlee Simpson,851,293,2862
Ashlee Simpson,885,293,912
Ashlee Simpson,909,293,226
Ashlee Simpson,941,293,229
Ashlee Simpson,1017,293,257
Ashlee Simpson,1024,293,147
Ashlee Simpson,1109,293,381
Ashlee Simpson,1124,293,6558
Ashlee Simpson,1128,293,354
Ashlee Simpson,1132,293,988
Ashlee Simpson,1135,293,305
Ashlee Simpson,1139,293,491
Ashlee Simpson,1197,293,307
Ashlee Simpson,1301,293,433
Ashlee Simpson,1365,293,548
Ashlee Simpson,1403,293,837
Ashlee Simpson,1429,293,451
Ashlee Simpson,1457,293,5609
Ashlee Simpson,1525,293,65
Ashlee Simpson,1537,293,159
Ashlee Simpson,1606,293,402
Ashlee Simpson,1608,293,76
Ashlee Simpson,1656,293,75
Ashlee Simpson,1659,293,181
Ashlee Simpson,1717,293,468
Ashlee Simpson,1762,293,1064
Ashlee Simpson,1766,293,112
Ashlee Simpson,1871,293,30
Ashlee Simpson,2027,293,226
Ashlee Simpson,2061,293,11
Ashlee Simpson,2072,293,4559
Ashlee Simpson,2079,293,231
Leona Lewis,11,294,264
Leona Lewis,117,294,184
Leona Lewis,129,294,96
Leona Lewis,136,294,551
Leona Lewis,145,294,534
Leona Lewis,158,294,114
Leona Lewis,223,294,1193
Leona Lewis,229,294,2
Leona Lewis,232,294,10592
Leona Lewis,242,294,717
Leona Lewis,326,294,216
Leona Lewis,327,294,179
Leona Lewis,479,294,205
Leona Lewis,495,294,145
Leona Lewis,502,294,1756
Leona Lewis,534,294,189
Leona Lewis,621,294,3942
Leona Lewis,636,294,490
Leona Lewis,675,294,603
Leona Lewis,749,294,1309
Leona Lewis,757,294,18
Leona Lewis,815,294,1541
Leona Lewis,836,294,97
Leona Lewis,851,294,2354
Leona Lewis,853,294,183
Leona Lewis,910,294,1972
Leona Lewis,1002,294,78
Leona Lewis,1033,294,1579
Leona Lewis,1042,294,219
Leona Lewis,1071,294,386
Leona Lewis,1097,294,1092
Leona Lewis,1171,294,158
Leona Lewis,1308,294,1093
Leona Lewis,1311,294,154
Leona Lewis,1348,294,221
Leona Lewis,1356,294,336
Leona Lewis,1365,294,762
Leona Lewis,1434,294,241
Leona Lewis,1452,294,151
Leona Lewis,1455,294,688
Leona Lewis,1466,294,184
Leona Lewis,1475,294,45
Leona Lewis,1577,294,1178
Leona Lewis,1578,294,195
Leona Lewis,1646,294,374
Leona Lewis,1649,294,644
Leona Lewis,1666,294,987
Leona Lewis,1717,294,937
Leona Lewis,1722,294,247
Leona Lewis,1734,294,5721
Leona Lewis,1845,294,147
Leona Lewis,1892,294,92
Leona Lewis,1898,294,1169
Leona Lewis,1946,294,1333
Leona Lewis,1961,294,38765
Leona Lewis,1973,294,1438
Leona Lewis,2000,294,3062
Beyoncé,11,295,521
Beyoncé,30,295,184
Beyoncé,45,295,174
Beyoncé,46,295,3269
Beyoncé,48,295,6
Beyoncé,58,295,8
Beyoncé,68,295,4140
Beyoncé,72,295,40
Beyoncé,87,295,127
Beyoncé,95,295,367
Beyoncé,132,295,1534
Beyoncé,133,295,115
Beyoncé,136,295,492
Beyoncé,144,295,768
Beyoncé,146,295,4291
Beyoncé,156,295,8
Beyoncé,206,295,51
Beyoncé,223,295,1183
Beyoncé,226,295,849
Beyoncé,232,295,1967
Beyoncé,242,295,1022
Beyoncé,244,295,133
Beyoncé,253,295,1913
Beyoncé,256,295,3735
Beyoncé,258,295,2
Beyoncé,286,295,241
Beyoncé,301,295,276
Beyoncé,322,295,866
Beyoncé,326,295,537
Beyoncé,329,295,1103
Beyoncé,330,295,423
Beyoncé,333,295,134
Beyoncé,345,295,27
Beyoncé,350,295,853
Beyoncé,352,295,144
Beyoncé,353,295,490
Beyoncé,354,295,33
Beyoncé,361,295,811
Beyoncé,380,295,3229
Beyoncé,399,295,742
Beyoncé,400,295,63
Beyoncé,414,295,1785
Beyoncé,419,295,39
Beyoncé,473,295,245
Beyoncé,477,295,150
Beyoncé,495,295,50
Beyoncé,518,295,4180
Beyoncé,527,295,166
Beyoncé,531,295,564
Beyoncé,539,295,43
Beyoncé,551,295,39
Beyoncé,553,295,39
Beyoncé,569,295,335
Beyoncé,572,295,233
Beyoncé,581,295,4725
Beyoncé,593,295,216
Beyoncé,609,295,992
Beyoncé,617,295,2332
Beyoncé,646,295,225
Beyoncé,679,295,314
Beyoncé,682,295,169
Beyoncé,713,295,1354
Beyoncé,717,295,670
Beyoncé,723,295,463
Beyoncé,730,295,758
Beyoncé,736,295,416
Beyoncé,809,295,1478
Beyoncé,852,295,282
Beyoncé,858,295,202
Beyoncé,861,295,4160
Beyoncé,875,295,256
Beyoncé,878,295,22
Beyoncé,884,295,5851
Beyoncé,885,295,597
Beyoncé,904,295,105
Beyoncé,905,295,596
Beyoncé,910,295,4917
Beyoncé,916,295,1326
Beyoncé,942,295,1
Beyoncé,965,295,302
Beyoncé,966,295,992
Beyoncé,987,295,2932
Beyoncé,1006,295,225
Beyoncé,1017,295,383
Beyoncé,1027,295,5753
Beyoncé,1033,295,155
Beyoncé,1092,295,914
Beyoncé,1097,295,832
Beyoncé,1104,295,220
Beyoncé,1106,295,1506
Beyoncé,1137,295,122
Beyoncé,1139,295,378
Beyoncé,1179,295,207
Beyoncé,1188,295,1199
Beyoncé,1299,295,113
Beyoncé,1387,295,109
Beyoncé,1394,295,566
Beyoncé,1399,295,455
Beyoncé,1401,295,584
Beyoncé,1429,295,3121
Beyoncé,1447,295,23
Beyoncé,1457,295,680
Beyoncé,1465,295,743
Beyoncé,1475,295,1024
Beyoncé,1476,295,2116
Beyoncé,1509,295,437
Beyoncé,1515,295,396
Beyoncé,1517,295,1178
Beyoncé,1546,295,235
Beyoncé,1555,295,604
Beyoncé,1560,295,82
Beyoncé,1568,295,4040
Beyoncé,1577,295,860
Beyoncé,1578,295,3149
Beyoncé,1590,295,867
Beyoncé,1605,295,140
Beyoncé,1608,295,76
Beyoncé,1636,295,32
Beyoncé,1648,295,118
Beyoncé,1663,295,1107
Beyoncé,1664,295,214
Beyoncé,1678,295,252
Beyoncé,1693,295,1
Beyoncé,1717,295,1094
Beyoncé,1722,295,224
Beyoncé,1725,295,416
Beyoncé,1753,295,100
Beyoncé,1762,295,206
Beyoncé,1766,295,347
Beyoncé,1799,295,290
Beyoncé,1808,295,1280
Beyoncé,1813,295,592
Beyoncé,1820,295,249
Beyoncé,1821,295,191
Beyoncé,1828,295,894
Beyoncé,1829,295,338
Beyoncé,1833,295,586
Beyoncé,1834,295,1
Beyoncé,1863,295,101
Beyoncé,1871,295,165
Beyoncé,1894,295,1133
Beyoncé,1895,295,15309
Beyoncé,1917,295,8
Beyoncé,1946,295,488
Beyoncé,1959,295,272
Beyoncé,2004,295,168
Beyoncé,2037,295,316
Beyoncé,2038,295,199
Beyoncé,2059,295,626
Beyoncé,2061,295,348
Sugababes,53,296,360
Sugababes,135,296,559
Sugababes,243,296,2414
Sugababes,310,296,91
Sugababes,329,296,680
Sugababes,380,296,1572
Sugababes,390,296,1002
Sugababes,604,296,1159
Sugababes,638,296,213
Sugababes,684,296,935
Sugababes,726,296,3
Sugababes,781,296,208
Sugababes,816,296,4
Sugababes,851,296,2555
Sugababes,852,296,192
Sugababes,910,296,4548
Sugababes,1002,296,110
Sugababes,1034,296,99
Sugababes,1072,296,171
Sugababes,1186,296,722
Sugababes,1222,296,3622
Sugababes,1300,296,472
Sugababes,1466,296,289
Sugababes,1578,296,160
Sugababes,1590,296,288
Sugababes,1699,296,85
Sugababes,1795,296,257
Sugababes,1856,296,1075
Sugababes,2021,296,919
Sugababes,2031,296,1720
David Cook,351,297,54
David Cook,569,297,82
David Cook,641,297,864
David Cook,1001,297,1807
David Cook,1430,297,357
David Cook,1666,297,2318
Lily Allen,7,298,1802
Lily Allen,17,298,215
Lily Allen,21,298,149
Lily Allen,24,298,1226
Lily Allen,47,298,642
Lily Allen,54,298,73
Lily Allen,100,298,122
Lily Allen,126,298,253
Lily Allen,130,298,218
Lily Allen,146,298,457
Lily Allen,152,298,225
Lily Allen,172,298,567
Lily Allen,231,298,111
Lily Allen,233,298,27
Lily Allen,243,298,344
Lily Allen,285,298,59
Lily Allen,311,298,167
Lily Allen,345,298,41
Lily Allen,353,298,4
Lily Allen,409,298,69
Lily Allen,417,298,564
Lily Allen,421,298,96
Lily Allen,470,298,557
Lily Allen,477,298,151
Lily Allen,490,298,320
Lily Allen,502,298,406
Lily Allen,503,298,66
Lily Allen,518,298,49
Lily Allen,575,298,148
Lily Allen,632,298,1408
Lily Allen,670,298,559
Lily Allen,691,298,485
Lily Allen,758,298,267
Lily Allen,780,298,94
Lily Allen,795,298,2311
Lily Allen,804,298,477
Lily Allen,819,298,160
Lily Allen,906,298,444
Lily Allen,919,298,347
Lily Allen,952,298,240
Lily Allen,953,298,74
Lily Allen,987,298,284
Lily Allen,994,298,1743
Lily Allen,1020,298,372
Lily Allen,1022,298,479
Lily Allen,1026,298,437
Lily Allen,1065,298,6
Lily Allen,1099,298,24
Lily Allen,1128,298,1871
Lily Allen,1133,298,134
Lily Allen,1135,298,26
Lily Allen,1145,298,175
Lily Allen,1164,298,504
Lily Allen,1185,298,742
Lily Allen,1188,298,601
Lily Allen,1198,298,192
Lily Allen,1283,298,1095
Lily Allen,1300,298,947
Lily Allen,1356,298,240
Lily Allen,1369,298,86
Lily Allen,1372,298,401
Lily Allen,1381,298,139
Lily Allen,1394,298,198
Lily Allen,1419,298,269
Lily Allen,1425,298,1504
Lily Allen,1445,298,307
Lily Allen,1466,298,186
Lily Allen,1485,298,256
Lily Allen,1494,298,4
Lily Allen,1502,298,25
Lily Allen,1511,298,235
Lily Allen,1517,298,2322
Lily Allen,1546,298,706
Lily Allen,1553,298,252
Lily Allen,1564,298,101
Lily Allen,1565,298,219
Lily Allen,1566,298,197
Lily Allen,1570,298,315
Lily Allen,1584,298,33
Lily Allen,1606,298,2640
Lily Allen,1661,298,214
Lily Allen,1686,298,343
Lily Allen,1690,298,797
Lily Allen,1769,298,677
Lily Allen,1795,298,216
Lily Allen,1808,298,467
Lily Allen,1811,298,399
Lily Allen,1828,298,363
Lily Allen,1829,298,5590
Lily Allen,1838,298,195
Lily Allen,1846,298,347
Lily Allen,1850,298,251
Lily Allen,1911,298,661
Lily Allen,1954,298,500
Lily Allen,1988,298,74
Lily Allen,1997,298,155
Lily Allen,2017,298,37
Lily Allen,2037,298,80
Lily Allen,2038,298,266
Lily Allen,2076,298,164
Jennifer Lopez,13,299,4
Jennifer Lopez,21,299,516
Jennifer Lopez,47,299,340
Jennifer Lopez,49,299,102
Jennifer Lopez,54,299,214
Jennifer Lopez,75,299,66
Jennifer Lopez,130,299,137
Jennifer Lopez,134,299,200
Jennifer Lopez,144,299,55
Jennifer Lopez,147,299,427
Jennifer Lopez,209,299,45
Jennifer Lopez,229,299,1
Jennifer Lopez,231,299,79
Jennifer Lopez,302,299,214
Jennifer Lopez,305,299,105
Jennifer Lopez,326,299,78
Jennifer Lopez,339,299,506
Jennifer Lopez,340,299,204
Jennifer Lopez,361,299,392
Jennifer Lopez,400,299,1004
Jennifer Lopez,405,299,940
Jennifer Lopez,419,299,14
Jennifer Lopez,421,299,655
Jennifer Lopez,425,299,36
Jennifer Lopez,479,299,1130
Jennifer Lopez,486,299,656
Jennifer Lopez,538,299,620
Jennifer Lopez,570,299,31
Jennifer Lopez,571,299,444
Jennifer Lopez,581,299,924
Jennifer Lopez,659,299,1643
Jennifer Lopez,671,299,448
Jennifer Lopez,679,299,255
Jennifer Lopez,702,299,1092
Jennifer Lopez,703,299,17
Jennifer Lopez,744,299,54
Jennifer Lopez,778,299,2005
Jennifer Lopez,819,299,163
Jennifer Lopez,858,299,195
Jennifer Lopez,873,299,667
Jennifer Lopez,875,299,180
Jennifer Lopez,878,299,73
Jennifer Lopez,884,299,137
Jennifer Lopez,898,299,1101
Jennifer Lopez,910,299,1783
Jennifer Lopez,911,299,172
Jennifer Lopez,938,299,488
Jennifer Lopez,985,299,1925
Jennifer Lopez,1017,299,583
Jennifer Lopez,1046,299,92
Jennifer Lopez,1109,299,1384
Jennifer Lopez,1120,299,179
Jennifer Lopez,1139,299,434
Jennifer Lopez,1233,299,2612
Jennifer Lopez,1253,299,2493
Jennifer Lopez,1263,299,747
Jennifer Lopez,1304,299,118
Jennifer Lopez,1305,299,1643
Jennifer Lopez,1351,299,32
Jennifer Lopez,1356,299,163
Jennifer Lopez,1447,299,175
Jennifer Lopez,1458,299,26
Jennifer Lopez,1511,299,57
Jennifer Lopez,1528,299,166
Jennifer Lopez,1552,299,1
Jennifer Lopez,1563,299,25
Jennifer Lopez,1578,299,734
Jennifer Lopez,1699,299,110
Jennifer Lopez,1704,299,14
Jennifer Lopez,1722,299,167
Jennifer Lopez,1726,299,191
Jennifer Lopez,1780,299,351
Jennifer Lopez,1795,299,160
Jennifer Lopez,1799,299,276
Jennifer Lopez,1808,299,466
Jennifer Lopez,1811,299,1130
Jennifer Lopez,1828,299,679
Jennifer Lopez,2018,299,90
Jennifer Lopez,2021,299,1096
Jennifer Lopez,2054,299,97
Jennifer Lopez,2087,299,362
Jennifer Lopez,2088,299,12
Katy Perry,7,300,1747
Katy Perry,8,300,347
Katy Perry,11,300,347
Katy Perry,12,300,1064
Katy Perry,13,300,2
Katy Perry,24,300,1729
Katy Perry,29,300,68
Katy Perry,38,300,95
Katy Perry,47,300,545
Katy Perry,53,300,4332
Katy Perry,57,300,279
Katy Perry,68,300,140
Katy Perry,75,300,712
Katy Perry,87,300,57
Katy Perry,89,300,1089
Katy Perry,95,300,176
Katy Perry,98,300,273
Katy Perry,120,300,37
Katy Perry,121,300,581
Katy Perry,129,300,693
Katy Perry,132,300,1027
Katy Perry,133,300,603
Katy Perry,145,300,2042
Katy Perry,146,300,5410
Katy Perry,186,300,451
Katy Perry,209,300,77
Katy Perry,214,300,125
Katy Perry,219,300,1972
Katy Perry,225,300,833
Katy Perry,227,300,1163
Katy Perry,233,300,1015
Katy Perry,248,300,122
Katy Perry,252,300,6819
Katy Perry,267,300,821
Katy Perry,278,300,47
Katy Perry,301,300,132
Katy Perry,310,300,1718
Katy Perry,314,300,453
Katy Perry,318,300,35203
Katy Perry,322,300,2972
Katy Perry,330,300,2627
Katy Perry,340,300,1266
Katy Perry,354,300,5
Katy Perry,355,300,336
Katy Perry,405,300,291
Katy Perry,412,300,20
Katy Perry,414,300,4543
Katy Perry,417,300,290
Katy Perry,466,300,365
Katy Perry,470,300,1478
Katy Perry,473,300,257
Katy Perry,477,300,663
Katy Perry,479,300,2260
Katy Perry,486,300,945
Katy Perry,498,300,976
Katy Perry,502,300,568
Katy Perry,503,300,300
Katy Perry,518,300,634
Katy Perry,531,300,645
Katy Perry,572,300,240
Katy Perry,578,300,453
Katy Perry,584,300,660
Katy Perry,590,300,781
Katy Perry,593,300,148
Katy Perry,632,300,553
Katy Perry,646,300,671
Katy Perry,667,300,596
Katy Perry,674,300,347
Katy Perry,680,300,1220
Katy Perry,685,300,1122
Katy Perry,689,300,76
Katy Perry,700,300,1251
Katy Perry,704,300,73
Katy Perry,713,300,270
Katy Perry,732,300,1310
Katy Perry,739,300,95
Katy Perry,749,300,2264
Katy Perry,778,300,6279
Katy Perry,781,300,420
Katy Perry,790,300,987
Katy Perry,793,300,364
Katy Perry,815,300,5765
Katy Perry,830,300,261
Katy Perry,852,300,790
Katy Perry,862,300,576
Katy Perry,878,300,680
Katy Perry,882,300,3181
Katy Perry,906,300,569
Katy Perry,911,300,1440
Katy Perry,938,300,1234
Katy Perry,953,300,55
Katy Perry,966,300,401
Katy Perry,984,300,6478
Katy Perry,987,300,519
Katy Perry,994,300,232
Katy Perry,995,300,296
Katy Perry,998,300,350
Katy Perry,1046,300,862
Katy Perry,1053,300,853
Katy Perry,1057,300,152
Katy Perry,1065,300,28
Katy Perry,1069,300,621
Katy Perry,1071,300,1793
Katy Perry,1132,300,2017
Katy Perry,1143,300,96
Katy Perry,1170,300,371
Katy Perry,1186,300,833
Katy Perry,1215,300,357
Katy Perry,1226,300,136
Katy Perry,1283,300,2719
Katy Perry,1300,300,2931
Katy Perry,1305,300,1803
Katy Perry,1332,300,1253
Katy Perry,1351,300,68
Katy Perry,1368,300,379
Katy Perry,1394,300,306
Katy Perry,1437,300,43
Katy Perry,1451,300,559
Katy Perry,1461,300,417
Katy Perry,1471,300,288
Katy Perry,1476,300,621
Katy Perry,1480,300,1884
Katy Perry,1483,300,216
Katy Perry,1517,300,744
Katy Perry,1537,300,114
Katy Perry,1560,300,700
Katy Perry,1562,300,116
Katy Perry,1572,300,519
Katy Perry,1577,300,315
Katy Perry,1584,300,42
Katy Perry,1605,300,160
Katy Perry,1628,300,1663
Katy Perry,1632,300,846
Katy Perry,1633,300,102
Katy Perry,1636,300,54
Katy Perry,1652,300,104
Katy Perry,1661,300,608
Katy Perry,1666,300,3972
Katy Perry,1682,300,877
Katy Perry,1684,300,24
Katy Perry,1686,300,2416
Katy Perry,1690,300,719
Katy Perry,1718,300,198
Katy Perry,1725,300,114
Katy Perry,1748,300,184
Katy Perry,1753,300,347
Katy Perry,1762,300,4795
Katy Perry,1811,300,373
Katy Perry,1820,300,1781
Katy Perry,1821,300,876
Katy Perry,1828,300,969
Katy Perry,1846,300,212
Katy Perry,1872,300,262
Katy Perry,1894,300,325
Katy Perry,1895,300,633
Katy Perry,1941,300,215
Katy Perry,1948,300,436
Katy Perry,1959,300,460
Katy Perry,1961,300,1665
Katy Perry,2020,300,425
Katy Perry,2021,300,2964
Katy Perry,2022,300,469
Katy Perry,2023,300,1055
Katy Perry,2034,300,293
Katy Perry,2037,300,715
Katy Perry,2038,300,2654
Katy Perry,2040,300,103
Katy Perry,2054,300,1130
Katy Perry,2071,300,321
Alicia Keys,7,301,1553
Alicia Keys,24,301,432
Alicia Keys,120,301,48
Alicia Keys,121,301,32
Alicia Keys,144,301,139
Alicia Keys,145,301,416
Alicia Keys,201,301,136
Alicia Keys,227,301,177
Alicia Keys,230,301,310
Alicia Keys,232,301,1022
Alicia Keys,236,301,2309
Alicia Keys,256,301,561
Alicia Keys,329,301,594
Alicia Keys,332,301,167
Alicia Keys,354,301,11
Alicia Keys,399,301,218
Alicia Keys,536,301,75
Alicia Keys,537,301,29
Alicia Keys,538,301,231
Alicia Keys,568,301,123
Alicia Keys,585,301,403
Alicia Keys,617,301,685
Alicia Keys,690,301,458
Alicia Keys,691,301,425
Alicia Keys,749,301,652
Alicia Keys,781,301,110
Alicia Keys,789,301,235
Alicia Keys,816,301,5
Alicia Keys,859,301,106
Alicia Keys,884,301,138
Alicia Keys,938,301,572
Alicia Keys,1065,301,65
Alicia Keys,1071,301,218
Alicia Keys,1080,301,565
Alicia Keys,1092,301,1248
Alicia Keys,1171,301,74
Alicia Keys,1248,301,787
Alicia Keys,1301,301,748
Alicia Keys,1308,301,582
Alicia Keys,1413,301,115
Alicia Keys,1458,301,13
Alicia Keys,1517,301,6551
Alicia Keys,1532,301,500
Alicia Keys,1572,301,516
Alicia Keys,1646,301,1146
Alicia Keys,1725,301,94
Alicia Keys,1778,301,268
Alicia Keys,1790,301,146
Alicia Keys,1791,301,125
Alicia Keys,1811,301,491
Alicia Keys,1931,301,17
Alicia Keys,1946,301,485
Alicia Keys,1961,301,3107
Alicia Keys,1973,301,927
Alicia Keys,2037,301,111
Alicia Keys,2039,301,812
Alicia Keys,2081,301,186
Alicia Keys,2087,301,126
P!nk,21,302,118
P!nk,53,302,56
P!nk,58,302,224
P!nk,121,302,116
P!nk,132,302,170
P!nk,145,302,622
P!nk,150,302,73
P!nk,186,302,250
