userID,artistID,tagID
301,228,1495
301,228,2615
302,292,24
302,292,39
302,292,130
302,292,206
302,292,625
302,292,730
302,292,1727
302,292,2617
302,292,2618
302,4137,7
302,4137,89
302,4137,1365
302,4814,39
302,4814,130
302,4814,206
302,4814,730
302,4814,1481
302,4814,1727
302,5459,7
302,5459,89
302,5459,1365
302,5460,24
302,5460,39
302,5460,130
302,5460,206
302,5460,730
302,5460,1727
304,72,18
304,72,74
304,159,16
304,159,25
304,159,275
305,89,18
305,89,24
305,89,39
305,89,49
305,89,130
306,72,2620
306,72,2621
306,72,2622
306,72,2623
306,72,2624
306,72,2625
306,72,2626
307,1255,18
307,1269,327
307,5347,90
307,5347,327
307,5348,18
307,5348,2627
307,5492,327
307,5493,327
307,5494,327
307,5495,327
307,5499,327
307,5500,18
307,5500,90
307,5500,327
307,5503,18
307,5505,327
307,5507,327
307,5509,327
307,5514,327
307,5522,327
308,190,78
308,706,72
308,830,376
308,837,1372
308,918,91
308,1249,72
308,1350,615
308,2343,72
308,2347,72
308,2834,192
308,2834,1210
308,4460,72
310,292,24
310,292,39
310,292,128
310,292,130
310,292,234
310,292,639
310,292,797
310,292,1091
310,292,1735
310,292,1776
310,292,2653
310,906,39
310,906,130
310,906,195
310,906,780
310,906,2463
310,906,2639
310,906,2655
310,906,2656
310,906,2657
310,1409,18
310,1409,39
310,1409,200
310,1409,203
310,1409,309
310,1409,2637
310,1409,2640
310,1409,2641
310,1409,2642
310,1409,2643
310,2939,24
310,2939,39
310,2939,167
310,2939,200
310,2939,309
310,2939,2638
312,393,164
312,394,1316
312,399,24
312,399,39
312,399,140
312,399,370
312,399,508
312,399,2659
312,399,2661
312,399,2662
312,399,2668
312,1906,140
312,1906,541
312,2094,140
312,2094,164
312,3324,25
312,3324,140
312,3324,228
312,3324,229
312,3324,247
312,3324,713
312,3324,724
312,3324,735
312,3324,1316
312,3324,1870
312,3324,2661
312,3324,2669
312,3324,2670
312,3324,2673
312,3324,2674
312,3324,2675
312,5083,140
312,5083,1316
312,5083,2660
312,5083,2678
312,5561,24
312,5561,164
312,5561,996
312,5565,39
312,5565,164
312,5565,996
312,5565,2684
313,25,1
313,181,1
313,504,1
313,922,2688
313,1079,73
313,1104,1
313,1249,1
313,1369,73
313,2961,1
313,3470,73
313,3774,73
314,355,185
314,461,633
316,72,16
316,72,74
316,517,177
316,707,1
316,707,386
316,770,2692
316,1044,177
316,1104,6
316,1145,127
316,3032,194
316,4457,2693
317,157,24
317,157,25
317,159,16
317,159,79
317,159,190
317,159,233
317,163,25
317,163,75
317,163,121
317,163,192
317,163,195
317,163,247
317,163,735
317,212,25
317,212,134
317,212,192
317,212,193
317,212,210
317,212,247
317,212,306
317,212,352
317,212,481
317,212,735
317,212,829
317,220,25
317,220,73
317,220,181
317,220,192
317,220,226
317,220,352
317,220,481
317,234,170
317,234,192
317,234,352
317,234,481
317,234,1754
317,441,16
317,441,25
317,441,121
317,441,190
317,441,192
317,441,233
317,441,735
317,630,25
317,630,73
317,630,134
317,630,192
317,630,193
317,630,210
317,630,247
317,630,352
317,630,735
317,706,25
317,706,72
317,706,192
317,706,352
317,706,386
317,706,735
317,734,192
317,868,73
317,868,75
317,868,192
317,868,226
317,868,247
317,868,306
317,868,695
317,868,735
317,868,829
317,868,1754
317,874,80
317,874,192
317,874,195
317,1103,25
317,1103,192
317,1103,210
317,1103,306
317,1103,352
317,1103,481
317,1103,735
317,1103,1754
317,1244,73
317,1244,192
317,1244,247
317,1244,695
317,1369,72
317,1369,192
317,1369,195
317,1369,386
317,1369,735
317,1513,25
317,1513,181
317,1513,192
317,1513,306
317,1513,735
317,1639,75
317,1639,192
317,1639,247
317,1639,481
317,1639,829
317,1804,1727
317,2343,25
317,2343,72
317,2343,192
317,2343,306
317,2343,352
317,2343,386
317,2343,481
317,2343,735
317,2343,1727
317,2343,1754
317,2786,75
317,2786,192
317,2786,247
317,2786,481
317,2786,829
317,3472,25
317,3472,73
317,3472,2694
317,4541,1727
317,5614,24
317,5614,306
317,5614,352
317,5614,1251
317,5614,2696
317,5614,2697
317,5614,2698
317,5619,2698
317,5620,79
317,5620,306
317,5620,352
317,5620,1754
317,5620,2694
318,300,193
320,18,61
320,45,61
320,57,364
320,58,21
320,697,21
320,697,364
320,1203,61
320,1295,61
320,1295,2726
320,2442,193
320,2442,2726
320,3748,73
320,3748,81
320,3748,713
320,3748,1097
320,3748,2726
320,3748,2733
320,3902,2726
320,5267,193
320,5267,2726
320,5659,364
320,5659,829
320,5662,364
320,5664,2727
321,724,19
321,724,797
321,724,2736
321,724,2740
321,724,2747
321,724,2750
321,724,2751
321,724,2766
321,724,2767
321,724,2768
321,724,2769
321,724,2770
321,724,2772
321,955,2759
321,4342,615
321,4342,1894
322,331,2774
322,331,2775
322,331,2777
324,1369,1958
324,1369,2781
324,2342,1
324,2342,72
324,2342,419
324,2342,2779
324,5690,25
324,5690,321
324,5690,386
324,5690,2780
324,5696,82
324,5696,2792
325,10,10
325,10,61
325,10,86
325,10,565
325,181,7
325,506,26
325,506,75
325,506,387
325,515,190
325,515,575
325,1320,74
325,1320,86
325,1320,600
325,1324,8
325,1324,10
325,1324,61
325,1324,86
325,1324,565
325,5698,14
325,5698,47
325,5698,2793
325,5698,2798
325,5700,13
325,5700,14
325,5700,33
325,5703,10
325,5703,61
325,5703,86
325,5703,565
325,5704,9
325,5704,86
325,5704,565
325,5705,74
325,5705,600
325,5706,27
325,5706,575
325,5713,23
326,89,833
326,257,214
326,257,508
326,257,512
326,257,825
326,257,2349
326,257,2806
326,283,508
326,283,693
326,283,1753
326,283,2103
326,288,825
326,292,24
326,294,508
326,294,512
326,306,24
326,306,102
326,327,508
326,327,1753
326,333,73
326,333,508
326,333,512
326,333,1447
326,333,1753
326,333,2103
326,378,176
326,378,179
326,469,1970
326,469,2807
326,469,2808
326,472,508
326,472,512
326,472,1753
326,472,2103
326,484,512
326,536,2810
326,542,73
326,2080,176
327,289,636
327,1243,18
327,1243,24
327,5724,56
328,205,2824
328,5730,2814
328,5733,2816
328,5737,2816
328,5737,2817
328,5737,2819
328,5737,2820
328,5741,2814
328,5741,2822
328,5742,2816
328,5742,2820
328,5742,2831
328,5743,2826
329,97,1218
329,229,814
329,288,1319
329,288,2463
329,289,2854
329,289,2855
329,292,1196
329,292,2850
329,292,2851
329,292,2852
329,295,2857
329,3866,1582
330,706,73
330,706,192
330,706,238
332,292,2865
333,289,24
333,289,636
333,289,2866
334,207,73
334,207,84
334,207,121
334,207,127
334,207,195
334,207,249
334,207,275
334,207,285
334,207,1859
334,207,2345
334,207,2873
334,1520,73
334,1520,181
334,1520,182
334,1520,714
334,1520,1431
334,1520,1887
334,1520,2345
334,1520,2877
334,1520,2878
334,1520,2879
334,1520,2880
334,1520,2881
334,5783,543
334,5784,127
334,5784,181
334,5784,182
334,5784,275
336,64,18
336,64,39
336,64,130
336,64,187
336,64,2887
336,162,14
336,162,26
336,162,33
336,162,73
336,162,87
336,162,191
336,162,213
336,162,229
336,162,285
336,162,508
336,162,801
336,162,821
336,162,1445
336,162,2885
336,173,26
336,173,73
336,173,78
336,173,79
336,173,81
336,173,213
336,173,229
336,173,233
336,173,234
336,173,238
336,173,285
336,173,387
336,173,389
336,173,508
336,173,839
336,173,2887
336,190,26
336,190,56
336,190,73
336,190,78
336,190,79
336,190,81
336,190,88
336,190,213
336,190,229
336,190,234
336,190,285
336,190,387
336,190,508
336,190,801
336,190,826
336,190,1445
336,190,2244
336,190,2887
336,198,1
336,198,73
336,377,26
336,377,191
336,377,229
336,377,285
336,377,801
336,377,2887
336,703,229
336,1044,1
336,1044,73
336,1044,285
336,2681,14
336,2681,18
336,2681,33
336,2681,187
336,5792,14
336,5792,191
336,5792,574
336,5793,26
336,5793,87
336,5793,130
336,5793,191
336,5793,213
336,5793,234
336,5793,285
336,5793,364
336,5793,801
336,5793,821
336,5793,2244
336,5793,2885
336,5795,33
336,5795,87
336,5795,191
336,5795,821
336,5795,2888
336,5796,14
336,5796,26
336,5796,33
336,5796,56
336,5796,81
336,5796,87
336,5796,213
336,5796,387
336,5796,821
336,5799,33
336,5799,73
336,5799,87
336,5799,88
336,5799,191
336,5801,14
336,5801,26
336,5801,61
336,5801,87
336,5801,229
336,5801,234
336,5801,387
336,5801,821
336,5801,1445
336,5801,2885
336,5801,2889
336,5802,14
336,5802,191
336,5802,545
336,5803,13
336,5803,14
336,5803,18
336,5803,26
336,5803,88
336,5803,90
336,5803,130
336,5803,234
336,5803,801
336,5803,826
336,5803,1445
336,5803,2886
336,5803,2891
336,5803,2892
336,5804,14
336,5804,26
336,5804,33
336,5804,87
336,5804,88
336,5804,191
336,5804,213
336,5804,285
336,5804,364
336,5804,821
336,5804,836
336,5804,1017
336,5804,2890
336,5805,14
336,5805,33
336,5805,2885
336,5806,229
337,1524,1
337,1524,91
337,1524,122
337,1524,308
337,1524,329
337,1524,335
337,1524,386
337,1524,617
337,1524,1278
337,1524,2495
337,1524,2548
337,1524,2687
337,1524,2893
337,1524,2894
337,1524,2895
337,1524,2896
337,1524,2897
337,1524,2898
337,1524,2899
337,1524,2900
337,1524,2901
337,1524,2902
337,1524,2903
337,1524,2904
337,1524,2905
337,1524,2906
337,1524,2907
337,1524,2908
337,1524,2909
337,1524,2910
337,1524,2911
337,1524,2912
337,1524,2913
337,1524,2914
337,1524,2915
337,1524,2916
337,1524,2917
337,1524,2918
337,1524,2919
337,1524,2920
337,1524,2921
337,1524,2922
337,1524,2923
337,1524,2924
337,1524,2925
337,1524,2926
337,1524,2927
337,1524,2928
337,1524,2929
337,1524,2930
338,2973,1
338,2973,72
338,2973,2936
338,5160,209
338,5834,2933
339,302,109
340,55,18
340,55,24
340,55,39
340,55,130
340,67,24
340,67,39
340,67,130
340,227,24
340,227,73
340,227,192
340,234,73
340,234,79
340,234,170
340,250,311
340,289,24
340,289,130
340,295,24
340,295,130
340,300,24
340,300,73
340,300,109
340,300,130
340,320,24
340,320,130
340,518,89
340,525,24
340,525,39
340,525,73
340,525,79
340,525,130
340,614,73
340,614,170
340,868,73
340,868,75
340,868,88
340,3795,83
340,3795,130
340,4344,311
340,4344,1455
340,5844,73
340,5844,75
340,5844,88
340,5844,192
340,5845,311
340,5845,1455
340,5850,311
342,157,85
342,173,79
342,173,389
342,5889,2949
343,234,170
343,917,415
346,424,81
346,424,84
346,542,78
346,542,2969
347,488,78
347,488,2978
347,517,1
347,517,177
347,517,2972
347,978,1
347,978,2
347,978,177
347,978,2973
347,5940,73
347,5940,2975
347,5940,2976
348,1684,508
348,1684,2981
348,1684,2982
348,1684,2983
349,3200,18
349,3200,79
349,3200,81
349,3200,432
349,4096,194
349,4096,376
349,4096,2211
349,4387,18
349,4387,195
349,5968,376
349,5968,1006
349,5968,2211
350,2548,24
350,2548,39
350,2548,105
350,2548,130
350,2548,202
350,2548,208
350,2548,847
350,2548,1735
350,2548,2398
351,300,109
351,325,109
351,1690,109
351,1690,2996
351,2981,79
351,2981,134
352,89,17
352,89,18
352,89,39
352,89,73
352,89,199
352,89,232
352,89,509
352,89,658
352,89,1727
352,89,2346
352,89,2726
352,89,3014
352,89,3016
352,89,3017
352,288,24
352,471,18
352,471,79
352,471,181
352,471,200
352,471,238
352,471,346
352,471,642
352,471,724
352,471,3002
352,471,3003
352,471,3004
352,471,3005
352,471,3006
352,471,3007
352,471,3008
352,498,3010
352,498,3011
352,498,3012
352,680,109
352,680,130
352,680,285
352,680,296
352,680,349
352,680,360
352,680,3020
352,680,3021
352,982,3009
352,5980,3015
353,913,3022
353,5987,24
353,5987,526
353,5987,701
353,5987,1633
353,5987,3023
353,5987,3024
353,5987,3025
353,5987,3026
353,5987,3027
353,5992,701
353,5992,3028
354,289,362
354,289,3037
354,289,3038
354,299,508
354,299,1122
354,299,3031
354,299,3036
354,301,3029
354,301,3030
354,301,3031
354,301,3039
354,325,3034
354,349,3029
354,349,3030
355,679,493
355,1852,79
356,5964,378
356,5964,1079
356,5967,741
356,5967,2505
356,6012,178
356,6012,186
356,6012,750
356,6012,1079
356,6013,1079
356,6015,178
356,6015,186
356,6015,750
356,6018,376
356,6018,378
356,6018,1006
356,6026,1249
357,55,24
357,55,39
357,55,360
357,72,16
357,72,25
357,154,33
357,154,79
357,154,81
357,159,16
357,159,25
357,159,79
357,159,179
357,159,275
357,206,33
357,206,79
357,206,81
357,206,102
357,229,79
357,229,81
357,420,79
357,420,81
357,420,187
357,420,275
357,429,16
357,429,25
357,429,79
357,429,81
357,429,275
357,441,16
357,441,79
357,441,275
357,599,25
357,599,73
357,599,79
357,599,192
357,603,14
357,603,33
357,603,47
357,603,187
357,703,18
357,703,34
357,703,275
357,969,16
357,969,33
357,969,79
357,969,187
357,1376,16
357,1376,275
357,1400,79
357,1400,81
357,1400,88
357,1745,14
357,1745,33
357,1745,47
357,1745,187
357,1883,16
357,1883,24
357,1883,25
357,1883,73
357,1883,192
357,1965,18
357,1965,33
357,1965,47
357,1965,187
357,1965,191
357,1990,14
357,1990,18
357,3053,16
357,3053,79
357,3053,275
357,3686,18
357,3686,33
357,3686,81
357,3686,187
357,4245,16
357,4245,18
357,4245,74
357,4735,81
357,4735,187
357,5547,24
357,5547,81
357,5547,296
357,6032,18
357,6032,33
357,6032,67
357,6032,275
357,6034,16
357,6034,18
357,6034,74
357,6034,81
357,6039,18
357,6039,33
357,6040,33
357,6040,275
358,1418,87
358,2605,13
358,2605,15
358,2605,21
358,6043,102
358,6046,21
358,6046,102
358,6055,14
358,6055,17
358,6055,18
358,6055,74
358,6055,309
358,6055,321
359,187,16
359,187,3049
359,877,16
359,985,16
359,985,181
359,985,3049
359,998,16
359,998,213
359,998,3049
359,1013,3049
359,1883,16
359,5159,3050
359,6058,213
360,6076,90
360,6076,105
360,6076,424
360,6076,603
360,6076,1255
360,6076,1447
360,6076,1722
360,6076,1990
360,6076,2487
360,6076,3052
360,6076,3053
360,6076,3054
360,6076,3055
360,6076,3056
360,6076,3057
360,6076,3058
360,6076,3059
360,6076,3060
360,6076,3062
360,6076,3063
360,6076,3064
360,6076,3065
360,6076,3066
361,55,3067
361,257,230
361,257,238
361,257,508
361,257,936
361,257,3067
361,257,3070
361,257,3071
361,288,230
361,288,3067
361,288,3068
361,289,238
361,289,3067
361,333,508
362,65,81
362,439,1641
363,2956,78
363,6127,169
364,159,16
364,159,25
364,159,275
364,162,87
364,615,292
364,624,292
364,624,935
364,630,192
364,630,292
364,630,611
364,630,735
364,715,25
364,715,192
364,715,352
364,718,193
364,718,292
364,718,2118
364,1164,935
364,1639,88
364,1639,192
364,1639,247
364,1639,829
364,1709,14
364,1709,18
364,1709,195
364,1709,735
364,1755,247
364,1755,432
364,1755,693
364,1779,432
364,2415,352
364,2415,935
364,3347,181
364,4799,432
364,6136,185
364,6138,185
364,6138,292
364,6138,824
364,6139,292
364,6140,185
364,6140,193
364,6140,292
364,6140,735
364,6141,83
364,6141,432
364,6141,693
364,6141,1627
364,6142,1995
364,6143,526
364,6144,292
364,6145,33
364,6145,935
366,1404,14
366,1404,15
366,1404,18
366,1404,33
366,1404,47
366,1404,187
366,1404,1846
366,1404,3079
366,1404,3080
366,1404,3081
366,1404,3083
366,1404,3084
366,3700,3085
366,6184,14
366,6184,33
366,6184,79
366,6184,81
366,6184,84
366,6184,191
366,6184,391
366,6184,821
366,6184,2244
366,6184,3085
366,6184,3089
366,6184,3092
366,6184,3106
366,6184,3107
366,6184,3108
366,6184,3109
367,6199,73
367,6199,178
367,6199,181
367,6199,194
369,199,78
369,210,389
369,225,79
369,225,81
369,225,84
369,225,3120
369,426,296
369,4118,18
369,4118,187
370,58,18
370,58,33
370,58,39
370,58,81
370,89,18
370,89,39
370,171,73
370,171,79
370,171,81
370,171,185
370,173,73
370,173,79
370,195,73
370,195,81
370,195,185
370,328,18
370,328,39
370,328,90
370,328,105
370,359,24
370,504,1
370,533,73
370,533,79
370,533,81
370,615,81
370,615,185
370,615,292
370,856,33
370,856,73
370,856,79
370,856,170
370,1062,18
370,1062,33
370,1062,81
370,1243,18
370,1243,39
370,1464,39
370,1854,1
370,1854,73
370,1854,79
370,3411,18
370,3411,33
370,3411,81
370,4103,73
370,4103,79
370,6231,73
370,6231,79
370,6231,81
371,72,16
371,72,17
371,72,18
371,72,25
371,72,74
371,6236,17
371,6236,74
372,7,1
372,7,6
372,7,73
372,89,18
372,89,24
372,222,84
372,377,1
372,377,73
372,377,78
372,377,177
372,488,73
372,488,78
372,503,1
372,503,5
372,503,385
372,966,72
372,966,73
372,966,78
372,1062,18
372,1062,199
372,1378,73
372,1378,78
372,1854,1
372,1854,72
372,1854,73
372,1854,78
372,1873,72
372,1873,73
372,1873,78
372,1931,1
372,1931,7
372,2794,72
372,2794,73
372,2794,78
372,2794,1358
372,3197,1
372,3197,7
372,3197,179
372,3197,1365
372,3563,72
372,3563,73
372,3563,78
372,4342,1
372,4342,386
372,4342,414
372,4342,615
372,5217,72
372,5217,73
372,5217,78
372,5217,1358
372,6248,191
372,6252,191
374,51,3129
374,51,3130
375,325,24
375,325,39
375,325,109
375,325,130
375,325,349
375,325,654
375,325,3132
376,707,91
376,707,386
376,917,386
376,917,415
376,922,195
376,922,386
376,922,415
377,15,4
377,15,5
377,15,1532
377,15,3135
377,503,5
377,503,385
377,824,5
377,824,89
377,824,615
377,824,1373
377,917,386
377,917,615
377,917,2687
377,923,5
377,923,385
377,923,3138
377,942,386
377,942,615
377,942,3137
377,953,5
377,953,385
377,953,3144
377,1374,386
377,1374,615
377,1527,91
377,1527,3140
377,1710,89
378,157,16
378,157,24
378,157,25
378,157,39
378,157,73
378,157,79
378,157,83
378,157,85
378,157,102
378,157,109
378,157,134
378,157,167
378,157,192
378,157,209
378,157,210
378,157,234
378,157,238
378,157,247
378,157,306
378,157,352
378,157,401
378,157,481
378,157,505
378,157,507
378,157,509
378,157,527
378,157,625
378,157,640
378,157,712
378,157,735
378,157,767
378,157,799
378,157,839
378,157,1074
378,157,1160
378,157,1870
378,157,2416
378,157,3145
378,157,3146
378,285,25
378,285,39
378,285,73
378,285,85
378,285,130
378,285,134
378,285,167
378,285,209
378,285,210
378,285,238
378,285,352
378,285,509
378,285,527
378,285,625
378,285,639
378,614,73
378,614,79
378,614,170
378,614,352
378,706,25
378,706,72
378,706,73
378,706,192
378,706,735
378,951,25
378,951,72
378,951,73
378,951,109
378,951,192
378,951,193
378,951,210
378,951,352
378,951,848
378,982,72
378,982,73
378,982,170
378,982,210
378,982,234
378,982,352
378,1249,25
378,1249,72
378,1249,73
378,1691,73
378,1691,409
378,1691,830
378,1825,24
378,1825,25
378,1825,85
378,1825,203
378,1825,625
378,1825,735
378,2182,73
378,2346,25
378,2346,72
378,2346,73
378,2346,192
378,2346,352
378,2346,735
380,67,24
380,67,39
380,67,130
380,67,364
380,67,3153
380,285,24
380,285,130
380,285,167
380,285,364
380,289,24
380,289,39
380,289,130
380,289,167
380,289,185
380,289,209
380,289,364
380,289,3153
380,291,24
380,291,109
380,291,364
380,295,24
380,295,102
380,295,130
380,295,167
380,295,364
380,296,24
380,296,39
380,296,364
380,318,24
380,318,73
380,318,109
380,318,167
380,318,364
380,325,24
380,332,24
380,332,39
380,332,167
380,332,364
380,349,24
380,349,39
380,349,109
380,349,130
380,349,167
380,349,364
380,352,24
380,352,130
380,352,167
380,525,24
380,525,167
380,525,364
380,915,24
380,915,130
380,915,167
380,4883,24
380,4883,102
380,4883,130
380,4883,167
380,4883,304
380,4883,364
380,6308,24
380,6308,73
380,6308,109
380,6308,306
380,6308,364
380,6309,24
380,6309,39
380,6309,364
380,6312,130
380,6312,167
382,1619,354
382,6322,27
382,6322,213
382,6322,3159
383,65,78
383,65,79
383,65,2010
383,65,3160
383,88,3161
383,680,3163
385,289,24
385,289,39
385,289,130
385,289,209
385,289,636
385,289,2099
385,344,24
385,344,130
385,344,193
386,163,3171
386,6350,3171
386,6361,3172
387,157,24
387,157,39
387,157,134
387,157,216
387,157,306
387,157,352
387,157,625
387,157,641
387,157,3173
387,157,3185
387,157,3186
387,157,3187
387,173,73
387,173,81
387,173,121
387,173,195
387,173,238
387,173,347
387,173,352
387,173,826
387,173,3173
387,204,134
387,204,231
387,204,306
387,204,824
387,204,826
387,227,24
387,227,73
387,227,81
387,227,121
387,227,195
387,227,231
387,227,306
387,227,526
387,227,641
387,227,824
387,227,826
387,227,3175
387,262,49
387,262,103
387,262,231
387,262,238
387,262,625
387,262,641
387,262,689
387,262,701
387,262,824
387,262,826
387,262,3177
387,262,3178
387,262,3179
387,262,3181
387,262,3182
387,262,3185
387,288,167
387,288,238
387,288,689
387,288,701
387,288,1087
387,288,3177
387,288,3178
387,288,3179
387,288,3180
387,288,3182
387,288,3183
387,288,3185
387,288,3186
387,288,3187
387,301,24
387,301,130
387,301,134
387,301,167
387,301,210
387,301,231
387,301,481
387,301,526
387,301,625
387,301,641
387,301,701
387,301,826
387,301,1734
387,301,3175
387,301,3176
387,301,3178
387,430,81
387,430,121
387,430,130
387,430,195
387,430,526
387,548,130
387,907,24
387,907,102
387,907,134
387,907,210
387,907,216
387,907,306
387,907,352
387,907,640
387,907,641
387,907,689
387,907,701
387,907,826
387,907,1087
387,907,3174
387,907,3175
387,907,3176
387,907,3177
387,907,3178
387,907,3179
387,907,3180
387,907,3181
387,907,3183
387,907,3184
387,907,3186
387,907,3188
387,1595,39
387,1595,102
387,1595,103
387,1595,130
387,1595,216
387,1595,304
387,1595,481
387,1595,641
387,1595,706
387,1595,3177
387,1595,3187
387,1613,102
387,1613,103
387,1613,216
387,1613,238
387,1613,304
387,1613,481
387,1613,641
387,1613,689
387,1613,701
387,1613,824
387,1613,1087
387,1613,3174
387,1613,3176
387,1613,3177
387,1613,3178
387,1613,3179
387,1613,3180
387,1613,3183
387,1613,3184
387,1613,3188
387,2083,18
387,2083,39
387,2083,689
387,2083,3176
387,2083,3177
387,2083,3184
387,2083,3188
387,2521,18
387,2521,24
387,2521,49
387,2521,130
387,2521,134
387,2521,231
387,2521,238
387,2521,526
387,2521,641
387,2521,689
387,2521,706
387,2521,3173
387,2521,3182
387,4732,18
387,4732,39
387,4732,238
387,4732,526
387,4732,824
387,4732,3173
387,5186,130
387,5186,134
387,5186,210
387,5186,526
387,5186,611
387,5186,1734
387,5186,3173
387,5186,3174
387,5186,3183
387,5186,3187
387,6373,18
387,6373,24
387,6373,39
387,6373,73
387,6373,81
387,6373,134
387,6373,210
387,6373,238
387,6373,304
387,6373,306
387,6373,347
387,6373,526
387,6373,611
387,6373,640
387,6373,641
387,6373,689
387,6373,701
387,6373,706
387,6373,824
387,6373,826
387,6373,1087
387,6373,3173
387,6373,3174
387,6373,3175
387,6373,3176
387,6373,3182
387,6373,3183
387,6373,3185
387,6373,3186
387,6373,3187
387,6376,39
387,6376,102
387,6376,103
387,6376,134
387,6376,216
387,6376,481
387,6376,640
387,6376,689
387,6376,701
387,6376,706
387,6376,824
387,6376,1087
387,6376,3173
387,6376,3174
387,6376,3175
387,6376,3176
387,6376,3177
387,6376,3178
387,6376,3179
387,6376,3180
387,6376,3183
387,6376,3184
387,6376,3185
387,6376,3187
387,6376,3188
387,6378,130
387,6378,134
387,6378,167
387,6378,625
387,6378,640
387,6378,706
387,6378,1734
387,6378,3175
387,6378,3178
387,6379,39
387,6379,167
387,6379,216
387,6379,231
387,6379,526
387,6379,640
387,6379,689
387,6379,826
387,6379,1087
387,6379,3174
387,6379,3175
387,6379,3176
387,6379,3177
387,6379,3178
387,6379,3179
387,6379,3180
387,6379,3182
387,6379,3183
387,6379,3184
387,6379,3188
387,6382,81
387,6382,231
387,6382,238
387,6382,481
387,6382,526
387,6382,824
387,6382,3175
387,6384,231
387,6384,238
387,6384,481
387,6384,625
387,6384,824
387,6384,3175
387,6384,3176
387,6384,3177
387,6384,3178
387,6384,3179
387,6384,3180
387,6384,3181
387,6384,3183
387,6384,3184
387,6384,3185
387,6384,3186
387,6387,102
387,6387,103
387,6387,210
387,6387,216
387,6387,306
387,6387,689
387,6387,706
387,6387,1087
387,6387,3174
387,6387,3176
387,6387,3177
387,6387,3178
387,6387,3179
387,6387,3180
387,6387,3183
387,6387,3184
387,6387,3187
387,6387,3188
387,6389,49
387,6389,134
387,6389,210
387,6389,216
387,6389,231
387,6389,306
387,6389,826
387,6389,1087
387,6389,1734
387,6389,3173
387,6389,3174
387,6389,3175
387,6389,3184
388,289,24
388,706,1181
388,726,89
388,910,184
388,953,385
388,1705,184
388,2014,7
388,2035,184
388,2838,386
388,3667,102
388,6056,3189
388,6077,3189
388,6390,184
388,6392,3189
388,6393,3189
388,6394,3189
388,6395,1181
388,6396,3189
388,6398,184
388,6400,1181
390,67,689
390,89,658
390,289,636
390,295,701
390,386,3200
390,466,492
390,2523,1128
390,6427,24
390,6427,39
390,6427,49
390,6427,2833
390,6427,3194
390,6427,3195
390,6427,3196
390,6427,3197
390,6427,3198
391,498,79
391,498,130
391,2154,186
391,2435,130
391,2940,72
391,2940,127
391,2940,206
391,2940,376
391,2940,385
391,2940,508
391,2940,730
391,2940,761
391,2940,1278
391,2940,1539
391,2940,2511
391,2940,3204
391,2940,3205
391,2940,3206
391,6439,73
391,6439,78
391,6439,345
391,6439,1843
391,6440,186
391,6440,2021
391,6442,73
391,6442,169
391,6442,181
391,6442,182
391,6446,73
391,6447,176
392,67,39
392,67,49
392,67,81
392,67,130
392,67,1086
392,154,73
392,154,78
392,154,79
392,154,81
392,154,195
392,154,285
392,195,73
392,195,79
392,195,81
392,195,134
392,195,185
392,195,296
392,195,306
392,195,364
392,195,508
392,195,824
392,227,24
392,227,73
392,227,195
392,227,213
392,227,228
392,227,306
392,227,364
392,251,231
392,251,1445
392,288,24
392,288,39
392,288,73
392,288,231
392,288,232
392,288,354
392,288,3216
392,289,18
392,289,24
392,289,39
392,289,49
392,289,73
392,289,109
392,289,130
392,289,213
392,289,216
392,289,228
392,289,232
392,289,346
392,289,352
392,289,354
392,289,636
392,289,1086
392,289,3210
392,292,18
392,292,24
392,292,39
392,292,49
392,292,109
392,292,130
392,292,213
392,292,216
392,292,228
392,292,231
392,292,352
392,292,354
392,292,364
392,292,408
392,292,508
392,292,641
392,292,670
392,292,1086
392,292,1771
392,292,3210
392,292,3212
392,292,3213
392,292,3215
392,324,24
392,324,39
392,324,78
392,324,81
392,324,109
392,324,228
392,324,296
392,324,354
392,344,24
392,344,49
392,344,130
392,344,134
392,344,185
392,344,193
392,344,213
392,344,216
392,344,228
392,344,232
392,344,285
392,344,346
392,344,354
392,344,408
392,344,508
392,344,670
392,344,824
392,344,1086
392,344,1445
392,344,1771
392,344,3210
392,344,3212
392,344,3213
392,344,3215
392,344,3216
392,403,73
392,403,79
392,412,24
392,412,73
392,412,78
392,412,216
392,412,231
392,412,364
392,412,824
392,412,1445
392,499,78
392,499,79
392,499,130
392,499,185
392,499,213
392,679,24
392,679,39
392,679,73
392,679,130
392,679,184
392,679,213
392,679,228
392,679,231
392,679,306
392,679,354
392,679,493
392,679,636
392,679,850
392,679,991
392,679,1097
392,679,3211
392,679,3212
392,679,3214
392,903,24
392,903,49
392,903,130
392,903,134
392,903,195
392,903,213
392,903,824
392,903,3210
392,903,3215
392,913,24
392,913,39
392,913,49
392,913,130
392,913,134
392,913,184
392,913,213
392,913,216
392,913,228
392,913,285
392,913,346
392,913,354
392,913,364
392,913,508
392,913,641
392,913,670
392,913,1771
392,913,3210
392,913,3212
392,913,3213
392,913,3215
392,913,3216
392,1464,24
392,1464,39
392,1464,285
392,1464,354
392,1464,641
392,3070,24
392,3070,130
392,3070,231
392,3070,364
392,3070,641
392,3070,824
392,6457,213
392,6457,364
392,6457,545
393,65,285
393,203,195
393,209,73
393,209,285
393,209,508
393,209,3218
393,316,73
393,492,180
