userID,artistID,name,rec_value
530,1776,Tiê,0.250281760577798
531,300,Katy Perry,1.00777608731909
531,333,Avril Lavigne,0.930278731076155
531,55,Kylie Minogue,0.89492369976039
531,318,Hilary Duff,0.727210413173781
531,289,Britney Spears,0.5899880270542
531,461,Miley Cyrus,0.551980548394869
531,681,Demi Lovato,0.5062104764421
531,292,Christina Aguilera,0.491563923405591
531,1458,Miranda Cosgrove,0.486868466161477
531,526,La Roux,0.48619415628217
532,693,Hey Monday,1.20632502044807
532,1036,Anarbor,0.999751224816189
532,7835,Fake Number,0.934604629998928
532,1193,Mayday Parade,0.903410507435273
532,1675,Get Scared,0.870460580687657
532,2665,The Cab,0.853475938280208
532,1853,blessthefall,0.840394522621799
532,1199,Destine,0.802150031866062
532,634,Μιχάλης Χατζηγιάννης,0.719295700753741
532,2847,Emarosa,0.658180036626296
533,2049,Sarah Brightman & Andrea Bocelli,0.867098149786239
533,2076,Katherine Jenkins,0.796554132481974
533,7109,Sumi Jo,0.770836380664612
533,2051,Josh Groban,0.714846474233105
533,2050,Il Divo,0.711107093795159
533,1133,The String Quartet,0.687891091476677
533,11700,Maksim Mrvica,0.647580091959803
533,2046,Alessandro Safina,0.585583750536095
533,2072,Keedie,0.572873186099018
533,1114,Tarja,0.552698163661624
534,300,Katy Perry,0.696662663128683
534,55,Kylie Minogue,0.675450436671258
534,289,Britney Spears,0.658751339395393
534,292,Christina Aguilera,0.652834766617331
534,1072,Martin L. Gore,0.607512289010312
534,67,Madonna,0.534420903321066
534,1001,Pet Shop Boys,0.509655469556817
534,89,Lady Gaga,0.504736256720124
534,333,Avril Lavigne,0.479247810133367
534,59,New Order,0.462013907502374
535,333,Avril Lavigne,0.286685474126246
535,1454,Jullie,0.278524838680899
535,469,Nick Carter,0.2578781732341
535,185,Reamonn,0.249700692406858
535,408,Crossfade,0.24278470659683
535,300,Katy Perry,0.240312798892783
535,2437,Martina McBride,0.238969609249029
535,2466,Vince Gill,0.23780162040986
535,11780,Tracy Lawrence,0.23558549063557
535,490,Seether,0.225043156767369
536,55,Kylie Minogue,1.08031229870701
536,300,Katy Perry,1.05081624242629
536,67,Madonna,0.979210506415778
536,333,Avril Lavigne,0.959181070580966
536,89,Lady Gaga,0.942170375448232
536,701,Shakira,0.752061956289533
536,289,Britney Spears,0.699773277407542
536,292,Christina Aguilera,0.682349340532587
536,461,Miley Cyrus,0.546584051817369
536,523,Lindsay Lohan,0.538768128816896
537,289,Britney Spears,0.918140090979771
537,300,Katy Perry,0.899527422093992
537,333,Avril Lavigne,0.692809596151294
537,292,Christina Aguilera,0.644446255500302
537,55,Kylie Minogue,0.535398953801603
537,89,Lady Gaga,0.527809030613236
537,67,Madonna,0.449217587754654
537,9376,Timbiriche,0.387407999296392
537,2089,티아라,0.353441392518852
537,16386,Dianna Agron,0.304923046809475
538,300,Katy Perry,1.39488099571961
538,289,Britney Spears,1.28664946807536
538,292,Christina Aguilera,1.16435364322254
538,333,Avril Lavigne,1.08785089248953
538,55,Kylie Minogue,1.0727981877436
538,523,Lindsay Lohan,0.972518897930159
538,461,Miley Cyrus,0.927476565411405
538,67,Madonna,0.915970667666593
538,89,Lady Gaga,0.910739866146627
538,321,Jonas Brothers,0.491608109557347
539,154,Radiohead,0.677326863171312
539,227,The Beatles,0.668449553833421
539,1072,Martin L. Gore,0.574955715078672
539,516,Celldweller,0.53942993255146
539,1014,Erasure,0.519947606694281
539,59,New Order,0.510119509010306
539,1019,Yazoo,0.495711089083342
539,36,KMFDM,0.486569566498039
539,7078,Zeromancer,0.480119873463954
539,8014,Gravity Kills,0.47758778857065
540,1001,Pet Shop Boys,0.445052893366341
540,1014,Erasure,0.390192349190516
540,59,New Order,0.380434674712447
540,1027,Heaven 17,0.352512869483856
540,85,Spandau Ballet,0.325506122883911
540,1013,Ultravox,0.323378776975694
540,159,The Cure,0.309967412160011
540,1079,Billy Idol,0.280247566441341
540,1886,Gary Numan,0.26959984965252
540,1902,New Musik,0.241930355342995
541,990,Iron Butterfly,1.00982467766929
541,868,The Doors,0.982673564554151
541,2855,Cream,0.622139321899513
541,1426,The Jimi Hendrix Experience,0.585293675474106
541,8660,Anekdoten,0.500423454014081
541,1425,David Gilmour,0.493115224577442
541,154,Radiohead,0.474463030858922
541,6796,Fatale,0.4720009884052
541,7791,Eloy,0.440628978559487
541,227,The Beatles,0.429109777332818
542,89,Lady Gaga,2.71272959405071
542,67,Madonna,2.69990681045738
542,55,Kylie Minogue,2.68164735396302
542,300,Katy Perry,2.623422800087
542,318,Hilary Duff,2.55350550906008
542,292,Christina Aguilera,2.55250583661183
542,461,Miley Cyrus,2.47270468703422
542,523,Lindsay Lohan,2.27838160067425
542,333,Avril Lavigne,2.26363883523101
542,701,Shakira,2.19759455904771
543,154,Radiohead,0.857890372544409
543,227,The Beatles,0.740473214411612
543,229,The Killers,0.689116792237945
543,511,U2,0.583127715506192
543,65,Coldplay,0.581472386695864
543,538,Maroon 5,0.460666258584031
543,190,Muse,0.4183773982796
543,173,Placebo,0.342516115376348
543,72,Depeche Mode,0.307656808748398
543,533,Oasis,0.29162589761476
544,7042,Wilki,0.33489489346079
544,621,The Album Leaf,0.299172172533435
544,678,Soulthrow,0.281798702203532
544,154,Radiohead,0.259769314934334
544,162,God Is an Astronaut,0.242059195989114
544,446,Ra Ra Riot,0.229776925398144
544,190,Muse,0.218001258124643
544,148,The Boats,0.214904748096925
544,6756,Amiina,0.204109695127748
544,632,Explosions in the Sky,0.194360114948713
545,8884,Madina Lake,1.11082756029811
545,1194,Hawthorne Heights,1.08946019528177
545,1200,Story of the Year,1.08278474131587
545,977,At the Drive-In,1.01238457530532
545,1858,Thrice,0.998281224393544
545,537,The Used,0.994636010864591
545,2666,This Providence,0.98115310137536
545,1181,Silverstein,0.979807626565063
545,7042,Wilki,0.962667619047038
545,1190,We Are The Ocean,0.930144292022578
546,820,At the Gates,0.910387897671584
546,1374,Demons & Wizards,0.536485690137339
546,944,Symphony X,0.501233456269094
546,824,Ensiferum,0.47251193349524
546,7116,Eternal Tears of Sorrow,0.456954607890358
546,2769,Anata,0.448021877273372
546,1339,Sonata Arctica,0.419914552481652
546,937,Stratovarius,0.390865957571565
546,10091,Diablo,0.372270344883702
546,835,Scar Symmetry,0.350447080243087
547,6796,Fatale,0.363080639821328
547,990,Iron Butterfly,0.307483347776762
547,2129,Royal Republic,0.273137336345517
547,573,The Detroit Cobras,0.254359296225525
547,7086,Hori,0.250506238378093
547,227,The Beatles,0.231269698199402
547,1976,The Black Keys,0.220977845342854
547,1666,Udora,0.219076205063606
547,2377,Sara,0.219076205063606
547,1977,The Raconteurs,0.213523796389254
548,28,Gorgoroth,0.845916946672553
548,1287,Unlord,0.783353998594835
548,1259,Satyricon,0.774651810548838
548,1276,Immortal,0.718070052197079
548,47,Emperor,0.675669214129043
548,1254,Mayhem,0.667011097129484
548,8319,Taake,0.606682814903699
548,944,Symphony X,0.526297942987407
548,13676,Gehenna,0.477185071947706
548,2754,Funeral Mist,0.452375363252301
549,154,Radiohead,0.638613479170328
549,990,Iron Butterfly,0.633163159942993
549,7242,Stephan Eicher,0.587701389602905
549,227,The Beatles,0.58729898554092
549,190,Muse,0.575880823148262
549,868,The Doors,0.575332650579144
549,7791,Eloy,0.555094686830499
549,1425,David Gilmour,0.554276477733042
549,7233,Alain Souchon,0.548629166538507
549,959,Queen,0.547678672181091
550,1352,Death Angel,1.15990428129419
550,1354,Mantic Ritual,1.15172937262438
550,1341,Flotsam and Jetsam,0.992089739413921
550,1257,Overkill,0.985123636015592
550,1364,Exodus,0.899363519733543
550,834,Five Finger Death Punch,0.803680664893351
550,8259,Damageplan,0.754691092481976
550,1345,Armored Saint,0.688370968266972
550,1523,Tankard,0.664662931982151
550,2143,DevilDriver,0.514915686620841
551,2843,Trapt,0.473085826882596
551,490,Seether,0.463037199734826
551,408,Crossfade,0.449717692117853
551,496,Cold,0.433455896870815
551,6766,Envy on the Coast,0.425193613431823
551,1193,Mayday Parade,0.411814262915852
551,8884,Madina Lake,0.402560840716035
551,2434,A Cursive Memory,0.398874755079353
551,2794,Alter Bridge,0.37405014854691
551,2380,Godsmack,0.365637845133925
552,7956,Donny,1.07151662635406
552,7960,Counterstrike,0.907256430845848
552,2173,Limewax,0.875531771391707
552,7982,Dylan,0.869756859301698
552,7976,Skynet,0.834384937645161
552,7981,Technical Itch,0.830753612997369
552,2153,Current Value,0.691245758780741
552,7949,Numek,0.677194859792548
552,7958,SPL,0.632545906122306
552,7984,Krusha,0.533469115481076
553,55,Kylie Minogue,1.31009554271697
553,67,Madonna,1.25742214598623
553,333,Avril Lavigne,1.16858639092537
553,701,Shakira,1.14222088587574
553,289,Britney Spears,1.09212255331337
553,300,Katy Perry,1.06489954719204
553,89,Lady Gaga,1.02427313648324
553,257,Mariah Carey,0.666228148382026
553,291,Kelly Clarkson,0.664976574910362
553,344,Taylor Swift,0.6327930076062
555,300,Katy Perry,0.489663660195462
555,55,Kylie Minogue,0.466331924015105
555,289,Britney Spears,0.418313193870464
555,292,Christina Aguilera,0.413723373742435
555,67,Madonna,0.364515653338407
555,333,Avril Lavigne,0.329428906797568
555,89,Lady Gaga,0.248895513162005
555,652,Hadise,0.238389154437543
555,523,Lindsay Lohan,0.237046465660447
555,461,Miley Cyrus,0.227278381270771
556,621,The Album Leaf,1.18291997130842
556,154,Radiohead,1.00410186824781
556,632,Explosions in the Sky,0.721480180264839
556,190,Muse,0.717553675271372
556,6756,Amiina,0.637246636779404
556,10005,Borko,0.634214736939962
556,162,God Is an Astronaut,0.618464098880903
556,7879,Robin Guthrie,0.604800410640789
556,654,Onirama,0.555250649145233
556,6729,Voicst,0.545414083784187
557,1297,Colony 5,0.539853535588445
557,515,Clan of Xymox,0.538960443549926
557,1335,Bruderschaft,0.527936629754463
557,883,Tiamat,0.386804350130858
557,1301,Neuroticfish,0.379330839695363
557,1303,Assemblage 23,0.351472913051139
557,1304,Edge of Dawn,0.336937738064113
557,1296,Seabound,0.331280398117157
557,229,The Killers,0.32827382721281
557,34,Icon of Coil,0.287970698303573
558,55,Kylie Minogue,2.89066136794455
558,289,Britney Spears,2.69754069974183
558,89,Lady Gaga,2.33551108775421
558,285,Janet Jackson,2.32831201031105
558,292,Christina Aguilera,2.27786827301537
558,1001,Pet Shop Boys,2.10424460775125
558,300,Katy Perry,2.08180129603277
558,889,Cyndi Lauper,2.02559647175091
558,295,Beyoncé,2.02503944973182
558,251,Whitney Houston,2.00085205805393
559,227,The Beatles,1.4739997567432
559,959,Queen,1.11904567707997
559,511,U2,1.07953909294591
559,874,Roxy Music,1.06871276971199
559,863,The Velvet Underground,1.05772037496983
559,159,The Cure,1.04962125348545
559,8057,Tin Machine,1.004985118906
559,1079,Billy Idol,0.999606197042357
559,429,The Smiths,0.981941355922264
559,715,R.E.M.,0.936178615483557
560,10310,Sevendust,0.435787868244471
560,2835,Serj Tankian,0.43295358720497
560,6803,Pulse Ultra,0.423029544845143
560,2846,Nonpoint,0.415341661931253
560,514,Ill Niño,0.414095428490507
560,978,Disturbed,0.411783244122333
560,7639,Mudvayne,0.40527609704089
560,505,Digital Summer,0.403583968511674
560,15815,Suburban Tribe,0.386925684673979
560,497,Papa Roach,0.3806034119486
561,1507,Omarion,0.896590126111559
561,255,Nach,0.489120923349133
561,480,Guf,0.449350581456799
561,1962,King Geedorah,0.377038536177901
561,2699,Кровосток,0.377038536177901
561,645,Stavento,0.344315668989514
561,12397,Chrishan,0.342214058005636
561,8081,Lloyd,0.301843948476895
561,322,Ashanti,0.300557717165546
561,8084,Baby Bash,0.296857631155153
562,2466,Vince Gill,1.22642916796741
562,2456,Dierks Bentley,1.11114123663318
562,2457,Lonestar,0.944929615486824
562,2436,Keith Urban,0.929086004120843
562,2439,Rascal Flatts,0.750016625231657
562,2449,Brooks & Dunn,0.717051130537171
562,2445,Trace Adkins,0.715835683159218
562,2455,Toby Keith,0.620202495334892
562,2437,Martina McBride,0.570183361214933
562,2443,Little Big Town,0.50406019445722
563,583,John Lee Hooker,1.03388643626163
563,581,Elmore James,0.94324115043947
563,565,Howlin' Wolf,0.858439622347837
563,2873,Joe Bonamassa,0.788824010144668
563,582,Sonny Boy Williamson,0.731193317365005
563,2879,Ace Moreland,0.683172047122749
563,2894,Buddy Guy,0.659057907930954
563,2895,Peter Green,0.571571556865584
563,6958,Robert Cray,0.480202189367912
563,7056,B.B. King,0.463739092769295
565,1001,Pet Shop Boys,1.07323783183395
565,1014,Erasure,0.93079897586913
565,59,New Order,0.898671194125157
565,51,Duran Duran,0.715426736755548
565,1072,Martin L. Gore,0.675804337190554
565,1886,Gary Numan,0.546989034367354
565,1027,Heaven 17,0.540783729328249
565,1019,Yazoo,0.477836252877909
565,99,INXS,0.463036711575225
565,1713,Dave Gahan,0.455174676826644
566,1072,Martin L. Gore,1.23940281382183
566,99,INXS,1.21885983366468
566,1001,Pet Shop Boys,1.20335393094562
566,51,Duran Duran,1.1923132262314
566,59,New Order,1.15246068715714
566,1713,Dave Gahan,1.09356158200292
566,187,a-ha,1.0813468760737
566,1014,Erasure,1.07927052380352
566,1886,Gary Numan,1.0724736376485
566,1019,Yazoo,1.03093636360411
567,65,Coldplay,0.868225558998888
567,227,The Beatles,0.856395323099553
567,511,U2,0.826870209981674
567,190,Muse,0.730831018311584
567,436,The Smashing Pumpkins,0.7044028296551
567,173,Placebo,0.670861874753626
567,615,Elliott Smith,0.654676041218766
567,182,Keane,0.649699541565052
567,431,Wolf Parade,0.622612602050859
567,1519,Ryan Adams,0.517546756252746
568,1001,Pet Shop Boys,0.494782319625313
568,1014,Erasure,0.471392304205551
568,227,The Beatles,0.424686378621675
568,51,Duran Duran,0.411052464807841
568,229,The Killers,0.353444549829187
568,1886,Gary Numan,0.317416583513543
568,59,New Order,0.299345442969215
568,159,The Cure,0.29542206278922
568,154,Radiohead,0.285880134338631
568,1013,Ultravox,0.285716069922668
569,292,Christina Aguilera,0.817356667249049
569,300,Katy Perry,0.766620570133482
569,289,Britney Spears,0.667267123538414
569,55,Kylie Minogue,0.522459785969455
569,285,Janet Jackson,0.468939124296045
569,295,Beyoncé,0.468688094248895
569,89,Lady Gaga,0.46119883768677
569,251,Whitney Houston,0.458374208577128
569,333,Avril Lavigne,0.449573864351
569,67,Madonna,0.382784888535743
570,278,2Pac,0.766966306216205
570,259,9th Wonder,0.685435779852019
570,1402,Ludacris,0.64699056707586
570,267,Nas,0.625587829114961
570,248,Pharoahe Monch,0.577219605548601
570,527,Lil' Wayne,0.505323573635216
570,255,Nach,0.492203260809522
570,480,Guf,0.492203260809522
570,276,Gang Starr,0.486149764070101
570,249,Common,0.457989879821489
571,300,Katy Perry,1.17965291215634
571,292,Christina Aguilera,1.12330177359964
571,55,Kylie Minogue,1.06984731382958
571,67,Madonna,1.03777741348481
571,333,Avril Lavigne,1.02031608199585
571,89,Lady Gaga,0.970594106601577
571,461,Miley Cyrus,0.822389680896287
571,523,Lindsay Lohan,0.783240799829204
571,318,Hilary Duff,0.741491537603412
571,2105,Aqua Timez,0.735456656484124
572,300,Katy Perry,1.82185230694327
572,292,Christina Aguilera,1.74513508598271
572,89,Lady Gaga,1.6704029425918
572,289,Britney Spears,1.65627888613089
572,55,Kylie Minogue,1.43348639765874
572,67,Madonna,1.35598836731907
572,1001,Pet Shop Boys,1.15546259317761
572,333,Avril Lavigne,0.729361899126505
572,461,Miley Cyrus,0.619006503341391
572,285,Janet Jackson,0.581178148028082
573,259,9th Wonder,1.0720251639627
573,480,Guf,0.818804861286301
573,2135,Chiddy Bang,0.733136760642463
573,2229,DJ Quik,0.706731956982438
573,2713,Ноггано,0.676288779839307
573,284,Dilated Peoples,0.573334765041879
573,2829,Flobots,0.555890272533157
573,255,Nach,0.496430822003636
573,11401,J. Cole,0.428809273630164
573,2227,Eazy-E,0.410275977461588
574,687,All Time Low,0.529379026445475
574,408,Crossfade,0.498292627869531
574,505,Digital Summer,0.421019851378274
574,496,Cold,0.418098383516819
574,154,Radiohead,0.389459515177606
574,1193,Mayday Parade,0.360533275214772
574,540,Fall Out Boy,0.3536704868551
574,966,Nickelback,0.344392481758736
574,481,Simple Plan,0.331510251332446
574,1036,Anarbor,0.327827636987341
575,1072,Martin L. Gore,1.03793134960948
575,59,New Order,0.93859361480295
575,1001,Pet Shop Boys,0.937965825449477
575,51,Duran Duran,0.894545549011613
575,1713,Dave Gahan,0.828863216705154
575,1014,Erasure,0.82558790892042
575,187,a-ha,0.822750758063121
575,99,INXS,0.812195337376884
575,1019,Yazoo,0.791605576360194
575,1886,Gary Numan,0.786389219154529
576,1001,Pet Shop Boys,0.327109554333313
576,2559,Kajagoogoo,0.30980973812759
576,72,Depeche Mode,0.306923131753216
576,993,Simple Minds,0.300473306612507
576,59,New Order,0.299731000995305
576,1013,Ultravox,0.295722164414782
576,997,The Human League,0.295702338166455
576,85,Spandau Ballet,0.286530747626464
576,1014,Erasure,0.277909353072644
576,1801,Nightmares on Wax,0.277650172481196
577,59,New Order,0.736587914455408
577,1001,Pet Shop Boys,0.731175259390465
577,1072,Martin L. Gore,0.72090016003857
577,1713,Dave Gahan,0.661508951880052
577,1014,Erasure,0.655377284846863
577,51,Duran Duran,0.635430112590351
577,187,a-ha,0.578133934592122
577,1886,Gary Numan,0.576844629409368
577,99,INXS,0.549562108763077
577,1019,Yazoo,0.539641391820413
578,333,Avril Lavigne,1.17450849059966
578,300,Katy Perry,1.10570962233343
578,289,Britney Spears,0.927337329636194
578,321,Jonas Brothers,0.876301551071686
578,523,Lindsay Lohan,0.868935452632055
578,693,Hey Monday,0.850452569624416
578,1036,Anarbor,0.795229510359428
578,7835,Fake Number,0.741063154353587
578,461,Miley Cyrus,0.709597100286833
578,1199,Destine,0.702387467872633
579,820,At the Gates,1.27006513999811
579,2762,Aeon,1.02002508580254
579,8246,The Crown,0.833106583313423
579,9129,Cannabis Corpse,0.756182883142829
579,10100,Abysmal Dawn,0.756182883142829
579,9224,Mutilator,0.742173726211201
579,8255,Dew-Scented,0.733709176738025
579,1354,Mantic Ritual,0.616465939091742
579,2778,Cryptopsy,0.597169888630107
579,1364,Exodus,0.592984374847079
580,383,Bad Religion,0.258172220337002
580,1545,Raimundos,0.256016410390009
580,1046,New Found Glory,0.252463952134342
580,700,Boyce Avenue,0.242093170827393
580,8269,Nature Living,0.238877896214974
580,8999,аутside,0.238877896214974
580,11276,emo.,0.238877896214974
580,11462,Mozart Season,0.238877896214974
580,14841,Newklam,0.238877896214974
580,185,Reamonn,0.22689967183937
581,333,Avril Lavigne,0.375476791749946
581,251,Whitney Houston,0.364398893420944
581,293,Ashlee Simpson,0.311196999600327
581,55,Kylie Minogue,0.304521204397556
581,523,Lindsay Lohan,0.293195246959756
581,289,Britney Spears,0.279089101549714
581,300,Katy Perry,0.276057050280854
581,292,Christina Aguilera,0.260902741999118
581,972,t.A.T.u.,0.246436492652325
581,285,Janet Jackson,0.244894250989344
582,1570,Belay My Last,0.728911875359925
582,1542,Knights Of The Abyss,0.635370527986055
582,2386,Bleed From Within,0.462110015817765
582,1538,Mortal Treason,0.440293338378218
582,10036,Breakdown Of Sanity,0.412773415572353
582,1861,Heaven Shall Burn,0.405632991134088
582,1551,As Blood Runs Black,0.394093462795428
582,8301,I Shot The Sheriff,0.389987901932382
582,11227,Evita,0.388381570259524
582,10309,The Red Chord,0.386592117625688
583,1546,boysetsfire,0.590590696145868
583,1194,Hawthorne Heights,0.490193255212146
583,1853,blessthefall,0.478169464017004
583,1200,Story of the Year,0.44629949130185
583,1190,We Are The Ocean,0.4457600527875
583,154,Radiohead,0.407328889009419
583,10784,LoveHateHero,0.406796676970658
583,12794,A Thorn for Every Heart,0.384289177422686
583,1858,Thrice,0.379682415302395
583,511,U2,0.353453669739687
584,2466,Vince Gill,0.622921866879276
584,2456,Dierks Bentley,0.621415815043228
584,2457,Lonestar,0.524587058342494
584,2437,Martina McBride,0.495127193388516
584,2439,Rascal Flatts,0.412356484112788
584,2443,Little Big Town,0.40287733793875
584,6854,Robert Gordon,0.386808965609643
584,570,Little Richard,0.376410930488163
584,2436,Keith Urban,0.368626797151518
584,2445,Trace Adkins,0.304813139420426
585,208,Babyshambles,0.947783069599619
585,1517,The Wombats,0.82746996856048
585,9977,The Hoosiers,0.738159345477644
585,1515,The Fratellis,0.733905742721653
585,7188,The Airborne Toxic Event,0.705069500249822
585,716,Kaiser Chiefs,0.652666967132947
585,7511,Jesus Was Homeless,0.643694766590943
585,207,Arctic Monkeys,0.635558473573421
585,11310,ACIDMAN,0.6004701881359
585,419,Tokyo Police Club,0.595539876741816
586,2755,1349,0.883522963486239
586,9226,Horna,0.771591561050204
586,28,Gorgoroth,0.732347079201825
586,8343,Urgehal,0.701163407485945
586,7925,Tsjuder,0.689291612767642
586,1259,Satyricon,0.670926948131929
586,2774,Dark Funeral,0.669524978994992
586,10095,Vital Remains,0.664369473547536
586,2763,Decapitated,0.650699455808315
586,47,Emperor,0.644445994114215
587,820,At the Gates,1.63780312283613
587,2143,DevilDriver,1.56022452077349
587,812,Dark Tranquillity,1.54301772057247
587,2384,Unearth,1.51764217551118
587,1374,Demons & Wizards,1.27460075142606
587,8881,Solution .45,1.26228551696452
587,824,Ensiferum,1.26025241637899
587,1342,Gamma Ray,1.25108507533195
587,7941,The Haunted,1.24249552205343
587,7116,Eternal Tears of Sorrow,1.23103793754879
589,289,Britney Spears,0.992690304087759
589,300,Katy Perry,0.91442301184698
589,9376,Timbiriche,0.800714352083872
589,333,Avril Lavigne,0.798673791331792
589,1428,Dulce María,0.750723750304323
589,796,Anna Carina,0.73817630185467
589,642,Banghra,0.716502338015618
589,473,Dream Street,0.712388091389236
589,89,Lady Gaga,0.669702916210733
589,1430,Christopher Von Uckermann,0.664220538099702
590,333,Avril Lavigne,1.34149203060877
590,321,Jonas Brothers,1.02580310487579
590,217,Death Cab for Cutie,0.848434472970532
590,227,The Beatles,0.826311503968527
590,2544,KT Tunstall,0.812579329831378
590,538,Maroon 5,0.805317865821592
590,962,The Cardigans,0.792798124374059
590,289,Britney Spears,0.777428958203338
590,683,John Mayer,0.765204877389496
590,1375,Snow Patrol,0.724366642979852
592,227,The Beatles,0.445171670140833
592,154,Radiohead,0.437986765134431
592,65,Coldplay,0.390249348650157
592,229,The Killers,0.382351990935124
592,173,Placebo,0.365564951356941
592,511,U2,0.364656795784645
592,72,Depeche Mode,0.364629084521345
592,538,Maroon 5,0.355942245283018
592,533,Oasis,0.343818793573556
592,16374,Aim,0.342557616674982
593,333,Avril Lavigne,1.53599382941827
593,300,Katy Perry,1.41282603764793
593,289,Britney Spears,1.31220514229976
593,293,Ashlee Simpson,1.23911463743414
593,523,Lindsay Lohan,1.22230282048397
593,321,Jonas Brothers,1.21240032467529
593,325,Ashley Tisdale,1.18366210696691
593,538,Maroon 5,1.14839193825049
593,1054,Camp Rock,1.13572725973056
593,1043,Boys Like Girls,1.09991525478955
594,1353,Running Wild,0.800187202762919
594,7639,Mudvayne,0.517031155204173
594,1354,Mantic Ritual,0.453325707060739
594,841,Slayer,0.45284368918478
594,8599,Xentrix,0.450342535842229
594,1352,Death Angel,0.449977281300501
594,1257,Overkill,0.442370001335236
594,500,Bullet for My Valentine,0.43964857448875
594,154,Radiohead,0.426665577828431
594,538,Maroon 5,0.407146079221579
595,8647,Ari Koivunen,1.33742629823454
595,919,Savatage,1.30674231880807
595,946,Avantasia,1.21008266203628
595,1358,Judas Priest,1.00764960846589
595,2004,Jorn,1.00759062034402
595,1354,Mantic Ritual,0.984267858331113
595,7097,Rata Blanca,0.941683966077381
595,1342,Gamma Ray,0.927975027951212
595,1345,Armored Saint,0.88489728808684
595,1353,Running Wild,0.837504372407097
596,159,The Cure,1.41369708658502
596,861,Killing Joke,1.28768051809772
596,7343,Fad Gadget,1.06335479893869
596,11397,The Bolshoi,0.842401642163093
596,82,Marc Almond,0.838229175406891
596,1060,Bonanza Banzai,0.835111355376926
596,13426,R.O. Manse,0.811095986448747
596,1069,The Frozen Autumn,0.802346738516729
596,72,Depeche Mode,0.795336100331723
596,18,The Crüxshadows,0.781629664843795
598,300,Katy Perry,1.2174801463347
598,55,Kylie Minogue,1.15912614045295
598,67,Madonna,1.14986160186804
598,292,Christina Aguilera,1.0997556336573
598,333,Avril Lavigne,1.04724994181006
598,461,Miley Cyrus,1.02332688126448
598,89,Lady Gaga,0.959768545329564
598,523,Lindsay Lohan,0.957201589026765
598,318,Hilary Duff,0.789837594259457
598,701,Shakira,0.658828320924342
601,1801,Nightmares on Wax,0.373359645373956
601,54,Hooverphonic,0.321779773346804
601,58,Goldfrapp,0.306676973919986
601,18669,Kızılırmak,0.284429562229692
601,154,Radiohead,0.279499020001196
601,2831,The Dust Brothers,0.25525134184097
601,721,Wim Mertens,0.245922081549123
601,238,Massive Attack,0.241660210956148
601,7026,Nino Katamadze,0.233049427450747
601,7658,Carolina Wallin Pérez,0.233049427450747
602,678,Soulthrow,0.393817194556448
602,1955,BLK JKS,0.364441448708667
602,7511,Jesus Was Homeless,0.332084212857264
602,1750,Tom Barman,0.331429775028418
602,8472,Earl Sweatshirt,0.317977922946582
602,2845,Closure In Moscow,0.317038807529657
602,8466,MellowHype,0.309372674195243
602,17186,Phoenix Bodies,0.261792930133253
602,18536,Colour Revolt,0.25283290917534
602,10039,A Silent Film,0.251471627627235
603,678,Soulthrow,0.427243423780721
603,7511,Jesus Was Homeless,0.395718625977114
603,918,Megadeth,0.393782058871072
603,2434,A Cursive Memory,0.38256493475754
603,7188,The Airborne Toxic Event,0.364566166486311
603,6729,Voicst,0.359035729558174
603,841,Slayer,0.3451620526537
603,1354,Mantic Ritual,0.345085472748854
603,1352,Death Angel,0.343296654088122
603,8599,Xentrix,0.341615589598788
604,300,Katy Perry,0.795586035560511
604,333,Avril Lavigne,0.765837220750104
604,55,Kylie Minogue,0.710611344241267
604,289,Britney Spears,0.690191209090347
604,292,Christina Aguilera,0.666176594088594
604,89,Lady Gaga,0.529401396606894
604,295,Beyoncé,0.420078449096519
604,251,Whitney Houston,0.410635346483373
604,285,Janet Jackson,0.366577952796097
604,523,Lindsay Lohan,0.325664863143403
605,511,U2,0.649335168534389
605,227,The Beatles,0.625596564824675
605,154,Radiohead,0.534526243463788
605,159,The Cure,0.416618420182484
605,1988,The Subways,0.352066685071679
605,715,R.E.M.,0.351596693263327
605,959,Queen,0.33170335662072
605,429,The Smiths,0.294426515267396
605,2346,Aerosmith,0.28645478541204
605,1513,Ramones,0.28047931533344
606,436,The Smashing Pumpkins,0.530229924190738
606,190,Muse,0.457794622033913
606,227,The Beatles,0.432416753231898
606,511,U2,0.413942658562602
606,65,Coldplay,0.406322380097974
606,944,Symphony X,0.394303540927083
606,820,At the Gates,0.375121213118952
606,7052,King's X,0.346098533233055
606,173,Placebo,0.33558464022262
606,182,Keane,0.331974172080904
607,2754,Funeral Mist,1.1772462791134
607,2767,Merrimack,1.1772462791134
607,7921,Stormlord,0.899625041138637
607,1287,Unlord,0.834642469985876
607,9226,Horna,0.658580347933698
607,8324,Nahash,0.611918936664114
607,9214,Impaled,0.589111498088091
607,9225,Anal Blast,0.465007999573172
607,14093,Cattle Decapitation,0.452108746603494
607,1267,Nocte Obducta,0.446172413602451
608,6854,Robert Gordon,0.659815561412176
608,7086,Hori,0.62852023867609
608,6796,Fatale,0.602914069395988
608,570,Little Richard,0.579194517250846
608,1160,Roy Orbison,0.48322246821294
608,654,Onirama,0.44387722487207
608,1227,Dick Dale,0.420849154472267
608,7937,Bill Haley,0.378116900486336
608,2351,Joan Jett,0.353362135256938
608,1415,Creedence Clearwater Revival,0.342760038570437
609,300,Katy Perry,0.686048354396358
609,289,Britney Spears,0.670481652542136
609,67,Madonna,0.603742681581843
